Adjusted_Confidence,Total_Score
0.6,0.07658480868075386
0.6001,0.07658480868075386
0.6002,0.07658480868075386
0.6003,0.07658480868075386
0.6003999999999999,0.07658480868075386
0.6004999999999999,0.07658480868075386
0.6005999999999999,0.07658480868075386
0.6006999999999999,0.07658480868075386
0.6008,0.07658480868075386
0.6009,0.07658480868075386
0.601,0.07658480868075386
0.6011,0.07658480868075386
0.6012,0.07658480868075386
0.6013,0.07658480868075386
0.6013999999999999,0.07658480868075386
0.6014999999999999,0.07658480868075386
0.6015999999999999,0.07658480868075386
0.6016999999999999,0.07658480868075386
0.6017999999999999,0.07658480868075386
0.6018999999999999,0.07658480868075386
0.6019999999999999,0.07658480868075386
0.6020999999999999,0.07658480868075386
0.6021999999999998,0.07658480868075386
0.6023,0.07658480868075386
0.6023999999999999,0.07658480868075386
0.6024999999999999,0.07658480868075386
0.6025999999999999,0.07658480868075386
0.6026999999999999,0.07658480868075386
0.6027999999999999,0.07658480868075386
0.6028999999999999,0.07658480868075386
0.6029999999999999,0.07658480868075386
0.6030999999999999,0.07658480868075386
0.6031999999999998,0.07658480868075386
0.6033,0.07658480868075386
0.6033999999999999,0.07658480868075386
0.6034999999999999,0.07658480868075386
0.6035999999999999,0.07658480868075386
0.6036999999999999,0.07658480868075386
0.6037999999999999,0.07658480868075386
0.6038999999999999,0.07658480868075386
0.6039999999999999,0.07658480868075386
0.6040999999999999,0.07658480868075386
0.6041999999999998,0.07658480868075386
0.6042999999999998,0.07658480868075386
0.6043999999999998,0.07658480868075386
0.6044999999999998,0.07658480868075386
0.6045999999999998,0.07658480868075386
0.6046999999999998,0.07658480868075386
0.6047999999999999,0.07658480868075386
0.6048999999999999,0.07658480868075386
0.6049999999999999,0.07658480868075386
0.6050999999999999,0.07658480868075386
0.6051999999999998,0.07658480868075386
0.6052999999999998,0.07658480868075386
0.6053999999999998,0.07658480868075386
0.6054999999999998,0.07658480868075386
0.6055999999999998,0.07658480868075386
0.6056999999999998,0.07658480868075386
0.6057999999999999,0.07658480868075386
0.6058999999999999,0.07658480868075386
0.6059999999999999,0.07658480868075386
0.6060999999999999,0.07658480868075386
0.6061999999999999,0.07658480868075386
0.6062999999999998,0.07658480868075386
0.6063999999999998,0.07658480868075386
0.6064999999999998,0.07658480868075386
0.6065999999999998,0.07658480868075386
0.6066999999999998,0.07658480868075386
0.6067999999999998,0.07658480868075386
0.6068999999999998,0.07658480868075386
0.6069999999999998,0.07658480868075386
0.6070999999999998,0.07658480868075386
0.6071999999999997,0.07658480868075386
0.6072999999999998,0.07658480868075386
0.6073999999999998,0.07658480868075386
0.6074999999999998,0.07658480868075386
0.6075999999999998,0.07658480868075386
0.6076999999999998,0.07658480868075386
0.6077999999999998,0.07658480868075386
0.6078999999999998,0.07658480868075386
0.6079999999999998,0.07658480868075386
0.6080999999999998,0.07658480868075386
0.6081999999999997,0.07658480868075386
0.6082999999999998,0.07658480868075386
0.6083999999999998,0.07658480868075386
0.6084999999999998,0.07658480868075386
0.6085999999999998,0.07658480868075386
0.6086999999999998,0.07658480868075386
0.6087999999999998,0.07658480868075386
0.6088999999999998,0.07658480868075386
0.6089999999999998,0.07658480868075386
0.6090999999999998,0.07658480868075386
0.6091999999999997,0.07658480868075386
0.6092999999999997,0.07658480868075386
0.6093999999999997,0.07658480868075386
0.6094999999999997,0.07658480868075386
0.6095999999999997,0.07658480868075386
0.6096999999999997,0.07658480868075386
0.6097999999999998,0.07658480868075386
0.6098999999999998,0.07658480868075386
0.6099999999999998,0.07658480868075386
0.6100999999999998,0.07658480868075386
0.6101999999999997,0.07658480868075386
0.6102999999999997,0.07658480868075386
0.6103999999999997,0.07658480868075386
0.6104999999999997,0.07658480868075386
0.6105999999999997,0.07658480868075386
0.6106999999999997,0.07658480868075386
0.6107999999999998,0.07658480868075386
0.6108999999999998,0.07658480868075386
0.6109999999999998,0.07658480868075386
0.6110999999999998,0.07658480868075386
0.6111999999999997,0.07658480868075386
0.6112999999999997,0.07658480868075386
0.6113999999999997,0.07658480868075386
0.6114999999999997,0.07658480868075386
0.6115999999999997,0.07658480868075386
0.6116999999999997,0.07658480868075386
0.6117999999999997,0.07658480868075386
0.6118999999999997,0.07658480868075386
0.6119999999999997,0.07658480868075386
0.6120999999999996,0.07658480868075386
0.6121999999999996,0.07658480868075386
0.6122999999999997,0.07658480868075386
0.6123999999999997,0.07658480868075386
0.6124999999999997,0.07658480868075386
0.6125999999999997,0.07658480868075386
0.6126999999999997,0.07658480868075386
0.6127999999999997,0.07658480868075386
0.6128999999999997,0.07658480868075386
0.6129999999999997,0.07658480868075386
0.6130999999999996,0.07658480868075386
0.6131999999999996,0.07658480868075386
0.6132999999999997,0.07658480868075386
0.6133999999999997,0.07658480868075386
0.6134999999999997,0.07658480868075386
0.6135999999999997,0.07658480868075386
0.6136999999999997,0.07658480868075386
0.6137999999999997,0.07658480868075386
0.6138999999999997,0.07658480868075386
0.6139999999999997,0.07658480868075386
0.6140999999999996,0.07658480868075386
0.6141999999999996,0.07658480868075386
0.6142999999999996,0.07658480868075386
0.6143999999999996,0.07658480868075386
0.6144999999999996,0.07658480868075386
0.6145999999999996,0.07658480868075386
0.6146999999999996,0.07658480868075386
0.6147999999999997,0.07658480868075386
0.6148999999999997,0.07658480868075386
0.6149999999999997,0.07658480868075386
0.6150999999999996,0.07658480868075386
0.6151999999999996,0.07658480868075386
0.6152999999999996,0.07658480868075386
0.6153999999999996,0.07658480868075386
0.6154999999999996,0.07658480868075386
0.6155999999999996,0.07658480868075386
0.6156999999999996,0.07658480868075386
0.6157999999999997,0.07658480868075386
0.6158999999999997,0.07658480868075386
0.6159999999999997,0.07658480868075386
0.6160999999999996,0.07658480868075386
0.6161999999999996,0.07658480868075386
0.6162999999999996,0.07658480868075386
0.6163999999999996,0.07658480868075386
0.6164999999999996,0.07658480868075386
0.6165999999999996,0.07658480868075386
0.6166999999999996,0.07658480868075386
0.6167999999999996,0.07658480868075386
0.6168999999999996,0.07658480868075386
0.6169999999999995,0.07658480868075386
0.6170999999999995,0.07658480868075386
0.6171999999999995,0.07658480868075386
0.6172999999999996,0.07658480868075386
0.6173999999999996,0.07658480868075386
0.6174999999999996,0.07658480868075386
0.6175999999999996,0.07658480868075386
0.6176999999999996,0.07658480868075386
0.6177999999999996,0.07658480868075386
0.6178999999999996,0.07658480868075386
0.6179999999999995,0.07658480868075386
0.6180999999999995,0.07658480868075386
0.6181999999999995,0.07658480868075386
0.6182999999999996,0.07658480868075386
0.6183999999999996,0.07658480868075386
0.6184999999999996,0.07658480868075386
0.6185999999999996,0.07658480868075386
0.6186999999999996,0.07658480868075386
0.6187999999999996,0.07658480868075386
0.6188999999999996,0.07658480868075386
0.6189999999999996,0.07658480868075386
0.6190999999999995,0.07658480868075386
0.6191999999999995,0.07658480868075386
0.6192999999999995,0.07658480868075386
0.6193999999999995,0.07658480868075386
0.6194999999999995,0.07658480868075386
0.6195999999999995,0.07658480868075386
0.6196999999999995,0.07658480868075386
0.6197999999999996,0.07658480868075386
0.6198999999999996,0.07658480868075386
0.6199999999999996,0.07658480868075386
0.6200999999999995,0.07658480868075386
0.6201999999999995,0.07658480868075386
0.6202999999999995,0.07658480868075386
0.6203999999999995,0.07658480868075386
0.6204999999999995,0.07658480868075386
0.6205999999999995,0.07658480868075386
0.6206999999999995,0.07658480868075386
0.6207999999999996,0.07658480868075386
0.6208999999999996,0.07658480868075386
0.6209999999999996,0.07658480868075386
0.6210999999999995,0.07658480868075386
0.6211999999999995,0.07658480868075386
0.6212999999999995,0.07658480868075386
0.6213999999999995,0.07658480868075386
0.6214999999999995,0.07658480868075386
0.6215999999999995,0.07658480868075386
0.6216999999999995,0.07658480868075386
0.6217999999999995,0.07658480868075386
0.6218999999999995,0.07658480868075386
0.6219999999999994,0.07658480868075386
0.6220999999999994,0.07658480868075386
0.6221999999999994,0.07658480868075386
0.6222999999999995,0.07658480868075386
0.6223999999999995,0.07658480868075386
0.6224999999999995,0.07658480868075386
0.6225999999999995,0.07658480868075386
0.6226999999999995,0.07658480868075386
0.6227999999999995,0.07658480868075386
0.6228999999999995,0.07658480868075386
0.6229999999999994,0.07658480868075386
0.6230999999999994,0.07658480868075386
0.6231999999999994,0.07658480868075386
0.6232999999999995,0.07658480868075386
0.6233999999999995,0.07658480868075386
0.6234999999999995,0.07658480868075386
0.6235999999999995,0.07658480868075386
0.6236999999999995,0.07658480868075386
0.6237999999999995,0.07658480868075386
0.6238999999999995,0.07658480868075386
0.6239999999999994,0.07658480868075386
0.6240999999999994,0.07658480868075386
0.6241999999999994,0.07658480868075386
0.6242999999999994,0.07658480868075386
0.6243999999999994,0.07658480868075386
0.6244999999999994,0.07658480868075386
0.6245999999999994,0.07658480868075386
0.6246999999999994,0.07658480868075386
0.6247999999999995,0.07658480868075386
0.6248999999999995,0.07658480868075386
0.6249999999999994,0.07658480868075386
0.6250999999999994,0.07658480868075386
0.6251999999999994,0.07658480868075386
0.6252999999999994,0.07658480868075386
0.6253999999999994,0.07658480868075386
0.6254999999999994,0.07658480868075386
0.6255999999999994,0.07658480868075386
0.6256999999999994,0.07658480868075386
0.6257999999999995,0.07658480868075386
0.6258999999999995,0.07658480868075386
0.6259999999999994,0.07658480868075386
0.6260999999999994,0.07658480868075386
0.6261999999999994,0.07658480868075386
0.6262999999999994,0.07658480868075386
0.6263999999999994,0.07658480868075386
0.6264999999999994,0.07658480868075386
0.6265999999999994,0.07658480868075386
0.6266999999999994,0.07658480868075386
0.6267999999999994,0.07658480868075386
0.6268999999999993,0.07658480868075386
0.6269999999999993,0.07658480868075386
0.6270999999999993,0.07658480868075386
0.6271999999999993,0.07658480868075386
0.6272999999999994,0.07658480868075386
0.6273999999999994,0.07658480868075386
0.6274999999999994,0.07658480868075386
0.6275999999999994,0.07658480868075386
0.6276999999999994,0.07658480868075386
0.6277999999999994,0.07658480868075386
0.6278999999999993,0.07658480868075386
0.6279999999999993,0.07658480868075386
0.6280999999999993,0.07658480868075386
0.6281999999999993,0.07658480868075386
0.6282999999999994,0.07658480868075386
0.6283999999999994,0.07658480868075386
0.6284999999999994,0.07658480868075386
0.6285999999999994,0.07658480868075386
0.6286999999999994,0.07658480868075386
0.6287999999999994,0.07658480868075386
0.6288999999999993,0.07658480868075386
0.6289999999999993,0.07658480868075386
0.6290999999999993,0.07658480868075386
0.6291999999999993,0.07658480868075386
0.6292999999999993,0.07658480868075386
0.6293999999999993,0.07658480868075386
0.6294999999999993,0.07658480868075386
0.6295999999999993,0.07658480868075386
0.6296999999999993,0.07658480868075386
0.6297999999999994,0.07658480868075386
0.6298999999999993,0.07658480868075386
0.6299999999999993,0.07658480868075386
0.6300999999999993,0.07658480868075386
0.6301999999999993,0.07658480868075386
0.6302999999999993,0.07658480868075386
0.6303999999999993,0.07658480868075386
0.6304999999999993,0.07658480868075386
0.6305999999999993,0.07658480868075386
0.6306999999999993,0.07658480868075386
0.6307999999999994,0.07658480868075386
0.6308999999999994,0.07658480868075386
0.6309999999999993,0.07658480868075386
0.6310999999999993,0.07658480868075386
0.6311999999999993,0.07658480868075386
0.6312999999999993,0.07658480868075386
0.6313999999999993,0.07658480868075386
0.6314999999999993,0.07658480868075386
0.6315999999999993,0.07658480868075386
0.6316999999999993,0.07658480868075386
0.6317999999999993,0.07658480868075386
0.6318999999999992,0.07658480868075386
0.6319999999999992,0.07658480868075386
0.6320999999999992,0.07658480868075386
0.6321999999999992,0.07658480868075386
0.6322999999999993,0.07658480868075386
0.6323999999999993,0.07658480868075386
0.6324999999999993,0.07658480868075386
0.6325999999999993,0.07658480868075386
0.6326999999999993,0.07658480868075386
0.6327999999999993,0.07658480868075386
0.6328999999999992,0.07658480868075386
0.6329999999999992,0.07658480868075386
0.6330999999999992,0.07658480868075386
0.6331999999999992,0.07658480868075386
0.6332999999999993,0.07658480868075386
0.6333999999999993,0.07658480868075386
0.6334999999999993,0.07658480868075386
0.6335999999999993,0.07658480868075386
0.6336999999999993,0.07658480868075386
0.6337999999999993,0.07658480868075386
0.6338999999999992,0.07658480868075386
0.6339999999999992,0.07658480868075386
0.6340999999999992,0.07658480868075386
0.6341999999999992,0.07658480868075386
0.6342999999999992,0.07658480868075386
0.6343999999999992,0.07658480868075386
0.6344999999999992,0.07658480868075386
0.6345999999999992,0.07658480868075386
0.6346999999999992,0.07658480868075386
0.6347999999999993,0.07658480868075386
0.6348999999999992,0.07658480868075386
0.6349999999999992,0.07658480868075386
0.6350999999999992,0.07658480868075386
0.6351999999999992,0.07658480868075386
0.6352999999999992,0.07658480868075386
0.6353999999999992,0.07658480868075386
0.6354999999999992,0.07658480868075386
0.6355999999999992,0.07658480868075386
0.6356999999999992,0.07658480868075386
0.6357999999999993,0.07658480868075386
0.6358999999999992,0.07658480868075386
0.6359999999999992,0.07658480868075386
0.6360999999999992,0.07658480868075386
0.6361999999999992,0.07658480868075386
0.6362999999999992,0.07658480868075386
0.6363999999999992,0.07658480868075386
0.6364999999999992,0.07658480868075386
0.6365999999999992,0.07658480868075386
0.6366999999999992,0.07658480868075386
0.6367999999999991,0.07658480868075386
0.6368999999999991,0.07658480868075386
0.6369999999999991,0.07658480868075386
0.6370999999999991,0.07658480868075386
0.6371999999999991,0.07658480868075386
0.6372999999999992,0.07658480868075386
0.6373999999999992,0.07658480868075386
0.6374999999999992,0.07658480868075386
0.6375999999999992,0.07658480868075386
0.6376999999999992,0.07658480868075386
0.6377999999999991,0.07658480868075386
0.6378999999999991,0.07658480868075386
0.6379999999999991,0.07658480868075386
0.6380999999999991,0.07658480868075386
0.6381999999999991,0.07658480868075386
0.6382999999999991,0.07658480868075386
0.6383999999999992,0.07658480868075386
0.6384999999999992,0.07658480868075386
0.6385999999999992,0.07658480868075386
0.6386999999999992,0.07658480868075386
0.6387999999999991,0.07658480868075386
0.6388999999999991,0.07658480868075386
0.6389999999999991,0.07658480868075386
0.6390999999999991,0.07658480868075386
0.6391999999999991,0.07658480868075386
0.6392999999999991,0.07658480868075386
0.6393999999999991,0.07658480868075386
0.6394999999999991,0.07658480868075386
0.6395999999999991,0.07658480868075386
0.6396999999999992,0.07658480868075386
0.6397999999999991,0.07658480868075386
0.6398999999999991,0.07658480868075386
0.6399999999999991,0.07658480868075386
0.6400999999999991,0.07658480868075386
0.6401999999999991,0.07658480868075386
0.6402999999999991,0.07658480868075386
0.6403999999999991,0.07658480868075386
0.6404999999999991,0.07658480868075386
0.6405999999999991,0.07658480868075386
0.640699999999999,0.07658480868075386
0.640799999999999,0.07658480868075386
0.6408999999999991,0.07658480868075386
0.6409999999999991,0.07658480868075386
